,year,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank,gap_week
327,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,2,70,False
644,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,3,51,False
961,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,4,39,False
1278,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,5,26,False
1595,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,6,19,False
1912,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,7,15,False
2229,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,8,9,False
2546,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,9,7,False
2863,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,10,7,False
3180,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,11,5,False
3497,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,12,4,False
3814,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,13,1,False
4131,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,14,1,False
4448,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,15,3,False
4765,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,16,4,False
5082,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,17,6,False
5399,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,18,10,False
5716,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,19,13,False
6033,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,20,15,False
6350,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,21,18,False
6667,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,22,23,False
6984,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,23,28,False
7301,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,24,38,False
7618,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25,48,False
11,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,1,71,False
328,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,2,51,False
645,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,3,28,False
962,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,4,18,False
1279,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,5,13,False
1596,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,6,13,False
1913,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,7,11,False
2230,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,8,1,False
2547,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,9,1,False
2864,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,10,2,False
3181,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,11,2,False
3498,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,12,3,False
3815,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,13,3,False
4132,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,14,4,False
4449,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,15,12,False
4766,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,16,11,False
5083,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,17,13,False
5400,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,18,15,False
5717,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,19,18,False
6034,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,20,20,False
6351,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,21,30,False
6668,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,22,40,False
6985,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,23,39,False
7302,2000,Christina Aguilera,What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24,44,False
12,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,1,70,False
329,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,2,61,False
646,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,3,53,False
963,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,4,46,False
1280,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,5,40,False
1597,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,6,33,False
1914,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,7,31,False
2231,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,8,26,False
2548,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,9,22,False
2865,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,10,19,False
3182,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,11,17,False
3499,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,12,15,False
3816,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,13,13,False
4133,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,14,9,False
4450,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,15,9,False
4767,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,16,8,False
5084,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,17,8,False
5401,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,18,6,False
5718,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,19,7,False
6035,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,20,7,False
6352,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,21,8,False
6669,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,22,3,False
6986,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,23,3,False
7303,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,24,6,False
7620,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,25,6,False
7937,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,26,1,False
8254,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,27,2,False
8571,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,28,3,False
8888,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,29,4,False
9205,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,30,7,False
9522,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,31,9,False
9839,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,32,10,False
10156,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,33,18,False
10473,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,34,20,False
10790,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,35,27,False
11107,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,36,29,False
11424,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,37,36,False
11741,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,38,40,False
12058,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,39,50,False
12375,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,40,47,False
12692,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,41,50,False
13,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,1,84,False
330,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,2,78,False
647,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,3,76,False
964,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,4,74,False
1281,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,5,70,False
1598,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,6,68,False
1915,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,7,74,False
2232,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,8,75,False
2549,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,9,69,False
2866,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,10,74,False
3183,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,11,70,False
3500,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,12,79,False
3817,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,13,84,False
4134,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,14,86,False
4451,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,15,76,False
4768,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,16,62,False
5085,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,17,45,False
5402,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,18,29,False
5719,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,19,19,False
6036,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,20,11,False
6353,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,21,10,False
6670,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,22,7,False
6987,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,23,5,False
7304,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,24,3,False
7621,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,25,3,False
7938,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,26,3,False
8255,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,27,1,False
8572,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,28,2,False
8889,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,29,2,False
9206,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,30,3,False
9523,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,31,3,False
9840,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,32,3,False
10157,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,33,4,False
10474,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,34,5,False
10791,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,35,5,False
11108,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,36,5,False
11425,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,37,5,False
11742,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,38,9,False
12059,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,39,12,False
12376,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,40,13,False
12693,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,41,13,False
13010,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,42,17,False
13327,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,43,22,False
13644,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,44,26,False
13961,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,45,28,False
14278,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,46,37,False
14595,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,47,41,False
14,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,1,59,False
331,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,2,53,False
648,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,3,38,False
965,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,4,28,False
1282,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,5,21,False
1599,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,6,18,False
1916,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,7,16,False
2233,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,8,14,False
2550,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,9,12,False
2867,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,10,10,False
3184,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,11,9,False
3501,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,12,8,False
3818,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,13,6,False
4135,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,14,1,False
4452,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,15,2,False
4769,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,16,2,False
5086,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,17,2,False
5403,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,18,2,False
5720,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,19,3,False
6037,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,20,4,False
6354,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,21,5,False
6671,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,22,5,False
6988,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,23,6,False
7305,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,24,9,False
7622,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,25,13,False
7939,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,26,14,False
8256,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,27,16,False
8573,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,28,23,False
8890,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,29,22,False
9207,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,30,33,False
9524,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,31,36,False
9841,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32,43,False
15,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,1,60,False
332,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,2,37,False
649,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,3,29,False
966,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,4,24,False
1283,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,5,22,False
1600,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,6,21,False
1917,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,7,18,False
2234,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,8,16,False
2551,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,9,13,False
2868,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,10,12,False
3185,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,11,8,False
3502,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,12,6,False
3819,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,13,1,False
4136,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,14,2,False
4453,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,15,3,False
4770,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,16,2,False
5087,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,17,2,False
5404,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,18,3,False
5721,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,19,4,False
6038,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,20,5,False
6355,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,21,4,False
6672,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,22,4,False
6989,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,23,6,False
7306,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,24,9,False
7623,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,25,12,False
7940,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,26,13,False
8257,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,27,19,False
8574,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,28,20,False
8891,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,29,20,False
9208,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,30,24,False
9525,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,31,29,False
9842,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,32,28,False
10159,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,33,27,False
10476,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,34,30,False
10793,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,35,33,False
11110,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,36,37,False
11427,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,37,38,False
11744,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,38,38,False
12061,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,39,48,False
16,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,1,82,False
333,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,2,68,False
650,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,3,50,False
967,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,4,50,False
1284,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,5,41,False
1601,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,6,37,False
1918,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,7,26,False
2235,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,8,22,False
2552,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,9,22,False
2869,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,10,2,False
3186,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,11,1,False
3503,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,12,2,False
3820,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,13,4,False
4137,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,14,13,False
4454,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,15,21,False
4771,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,16,28,False
5088,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,17,43,False
5405,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,18,57,False
5722,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,19,82,False
6039,2000,Mariah Carey,Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,89,False
17,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,1,81,False
334,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,2,68,False
651,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,3,62,False
968,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,4,51,False
1285,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,5,42,False
1602,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,6,35,False
1919,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,7,28,False
2236,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,8,28,False
2553,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,9,28,False
2870,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,10,43,False
3187,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,11,30,False
3504,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,12,23,False
3821,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,13,23,False
4138,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,14,21,False
4455,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,15,21,False
4772,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,16,21,False
5089,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,17,5,False
5406,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,18,3,False
5723,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,19,3,False
6040,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,20,4,False
6357,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,21,4,False
6674,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,22,3,False
6991,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,23,3,False
7308,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,24,3,False
7625,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,25,2,False
7942,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,26,2,False
8259,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,27,3,False
8576,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,28,3,False
8893,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,29,2,False
9210,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,30,2,False
9527,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,31,3,False
9844,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,32,4,False
10161,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,33,2,False
10478,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,34,5,False
10795,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,35,8,False
11112,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,36,11,False
11429,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,37,13,False
11746,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,38,14,False
12063,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,39,18,False
12380,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,40,22,False
12697,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,41,23,False
13014,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,42,22,False
13331,2000,Faith Hill,Breathe,4:04,Rap,1999-11-06,2000-04-22,43,24,False
